item-id,length,width,height,attribute
"ZCN13052",10,10,10,"product"
"ZCN13069",5300,3600,600,"product"
"ZCN13070",5100,3600,500,"product"
"ZCN13071",5000,3500,500,"product"
"ZCN13066",5300,3600,500,"product"
"ZCN13068",5100,3600,500,"product"
"ZCN13067",5200,3600,500,"product"
"ZCN13041",900,600,10,"product"
"ZCN13040",1930,1300,10,"product"
"ZCN13082",350,350,1600,"product"
"ZCN13079",490,490,1145,"product"
"ZCN13077",350,1230,1650,"product"
"ZCN13073",700,700,700,"product"
"ZCN13090",10,10,10,"product"
"ZCN13095",10,10,10,"product"
"ZCN13087",10,10,10,"product"
"ZCN13075",460,460,1702,"product"
"ZCN13092",10,10,10,"product"
"ZCN13088",10,10,10,"product"
"ZCN13081",390,380,1600,"product"
"ZCN13094",10,10,10,"product"
"ZCN13089",10,10,10,"product"
"ZCN13078",410,720,1560,"product"
"ZCN13076",470,550,1820,"product"
"ZCN13093",10,10,10,"product"
"ZCN13074",460,460,1702,"product"
"ZCN13083",10,10,10,"product"
"ZCN13080",490,765,1560,"product"
"ZCN13085",10,10,10,"product"
"ZCN13091",10,10,10,"product"
"ZCN13084",10,10,10,"product"
"ZCN13072",400,610,1700,"product"
"ZCN13086",10,10,10,"product"
"ZCN13110",10,10,10,"product"
"ZCN13098",10,10,10,"product"
"ZCN13096",10,10,10,"product"
"ZCN13107",10,10,10,"product"
"ZCN13109",10,10,10,"product"
"ZCN13104",10,10,10,"product"
"ZCN13100",10,10,10,"product"
"ZCN13105",10,10,10,"product"
"ZCN13099",10,10,10,"product"
"ZCN13097",10,10,10,"product"
"ZCN13101",10,10,10,"product"
"ZCN13108",10,10,10,"product"
"ZCN13103",10,10,10,"product"
"ZCN13102",10,10,10,"product"
"ZCN13112",10,10,10,"product"
"ZCN13038",1550,1050,10,"product"
"ZCN13106",10,10,10,"product"
"ZCN13111",10,10,10,"product"
"ZCN13116",10,10,10,"product"
"ZCN13113",10,10,10,"product"
"ZCN13118",10,10,10,"product"
"ZCN13119",10,10,10,"product"
"ZCN13120",10,10,10,"product"
"ZCN13115",10,10,10,"product"
"ZCN13114",10,10,10,"product"
"ZCN13117",10,10,10,"product"
"ZCN13121",10,10,10,"product"
"ZCN13039",2500,2200,850,"product"
"ZCN13129",330,700,1920,"product"
"G4690200",460,460,1702,"product"
"ZCN13003",2000,1150,10,"product"
"ZCN13004",2000,1150,350,"product"
"ZCN13005",2000,1140,10,"product"
"ZCN13006",2000,1150,300,"product"
"ZCN13123",4300,2000,10,"product"
"ZCN13130",2050,700,1080,"product"
"ZCN13131",10,10,10,"product"
"ZCN13132",10,10,10,"product"
"ZCN13133",10,10,10,"product"
"COM00001L",5500,3850,3350,"product"
"LOREAL03L",2600,2000,1200,"product"
"LOREAL08L",3600,2900,2800,"product"
"LOREAL09X",3200,2550,1900,"product"
"LOREAL02X",2300,1400,1000,"product"
"LOREAL01X",1800,1200,800,"product"
"LOREAL04X",2700,1800,2000,"product"
"LOREAL17X",1800,1700,350,"product"
"LOREAL03H",2600,2000,1200,"product"
"LOREAL06H",3600,2900,2200,"product"
"LRL00001",1900,1000,2000,"product"
"LRL00002",2300,1400,1000,"product"
"LRL00003",2600,2000,1000,"product"
"LRL00005",2800,2600,1700,"product"
"LRL00006",3750,2900,2750,"product"
"LRL00004",2700,1800,1900,"product"
"LOREAL06X",3600,2900,2200,"product"
"LOREAL09L",3200,2550,1900,"product"
"ZCN13134",650,30,900,"product"
"LOREAL03X",2600,2000,1200,"product"
"LOREAL17L",1750,1700,350,"product"
"LRLMHJD1",2600,2000,1000,"product"
"LRLMHJD2",2800,2600,1700,"product"
"LRLMHJD3",3750,2900,2750,"product"
"LOREAL01",1800,1200,800,"product"
"LOREAL02",2300,1400,1000,"product"
"LOREAL03",2600,2000,1200,"product"
"LOREAL04",2700,1800,2000,"product"
"LOREAL05",3100,2600,1700,"product"
"LOREAL06",3600,2900,2200,"product"
"LRLJD001",1800,1200,800,"product"
"LRLJD002",2600,2000,1200,"product"
"LRLJD003",3100,2600,1700,"product"
"LRLJD004",3600,2900,2200,"product"
"LRLX0001G",1800,1200,800,"product"
"LRLX0002G",2600,2000,1200,"product"
"LRLX0003G",3100,2600,1700,"product"
"LRLX0004G",3600,2900,2200,"product"
"LRLX0001L",1800,1200,800,"product"
"LRLX0002L",2600,2000,1200,"product"
"LRLX0003L",3100,2600,1700,"product"
"LRLX0004L",3600,2900,2200,"product"
"LRLX0001R",1800,1200,800,"product"
"LRLX0002R",2600,2000,1200,"product"
"LRLX0003R",3100,2600,1700,"product"
"LRLX0004R",3600,2900,2200,"product"
"LOREAL01G",1800,1200,800,"product"
"LOREAL02G",2300,1400,1000,"product"
"LOREAL03G",2600,2000,1200,"product"
"LOREAL04G",2700,1800,2000,"product"
"LOREAL05G",3100,2600,1700,"product"
"LOREAL06G",3600,2900,2200,"product"
"LOREAL07G",1400,850,600,"product"
"LOREAL01L",1800,1200,800,"product"
"LOREAL02L",2300,1400,1000,"product"
"LOREAL04L",2700,1800,2000,"product"
"LOREAL05L",3100,2600,1700,"product"
"LOREAL06L",3600,2900,2200,"product"
"LOREAL07L",1400,850,600,"product"
"LOREAL01R",1800,1200,800,"product"
"LOREAL02R",2300,1400,1000,"product"
"LOREAL03R",2600,2000,1200,"product"
"LOREAL04R",2700,1800,2000,"product"
"LOREAL05R",3100,2600,1700,"product"
"LOREAL06R",3600,2900,2200,"product"
"LOREAL07R",1400,850,600,"product"
"LOREAL07",1400,850,600,"product"
"LRLF0001L",1800,1200,800,"product"
"LRLF0002L",2300,1200,1100,"product"
"LRLF0003L",2700,2050,1300,"product"
"LRLF0004L",2700,1800,2000,"product"
"LRLF0005L",3200,2550,1350,"product"
"LRLF0006L",3600,2900,2200,"product"
"LRLF0001H",1800,1200,800,"product"
"LRLF0002H",2300,1200,1100,"product"
"LRLF0003H",2700,2050,1300,"product"
"LRLF0004H",2700,1800,2000,"product"
"LRLF0005H",3200,2550,1350,"product"
"LRLF0006H",3600,2900,2200,"product"
"LRLZ0006H",3600,2900,2200,"product"
"LRLZ0004H",2700,1800,2000,"product"
"LRLZ0003H",2700,2050,1300,"product"
"LRLZ0001H",1800,1200,800,"product"
"LRLZ0002H",2300,1200,1100,"product"
"LRLZ0005H",3200,2550,1350,"product"
"LRLZ0001L",1800,1200,800,"product"
"LRLZ0002L",2300,1200,1100,"product"
"LRLZ0003L",2700,2050,1300,"product"
"LRLZ0006L",3600,2900,2200,"product"
"LRLZ0004L",2700,1800,2000,"product"
"LRLZ0005L",3200,2550,1350,"product"
"LOREAL10R",2600,2000,1200,"product"
"LOREAL10G",2600,2000,1200,"product"
"LOREAL10L",2600,2000,1200,"product"
"LOREAL11L",5250,3650,1650,"product"
"LOREAL12L",2710,1850,1020,"product"
"LOREAL01S",1800,1200,800,"product"
"LOREAL02S",2300,1400,1000,"product"
"LOREAL03S",2600,2000,1200,"product"
"LOREAL04S",2700,1800,2000,"product"
"LOREAL09S",3200,2550,1900,"product"
"LOREAL06S",3600,2900,2200,"product"
"LOREAL01H",1800,1200,800,"product"
"LOREAL02H",2300,1400,1000,"product"
"LOREAL09H",3200,2500,1900,"product"
"LOREAL04H",2700,1800,2000,"product"
"LOREAL12A",2710,1850,1020,"product"
"LOREAL13A",3700,2700,1020,"product"
"LOREAL13L",3700,2700,1020,"product"
"K3018003",363,524,1619,"product"
"G4240101",580,925,1615,"product"
"LOREAL14L",2710,1350,1060,"product"
"LOREAL15L",2710,1850,1060,"product"
"LOREAL16L",2730,1870,2020,"product"
"LOREAL14S",2710,1350,1060,"product"
"LOREAL15S",2710,1850,1060,"product"
"LOREAL16S",2730,1870,2020,"product"
"LOREAL18L",3800,2850,1450,"product"
"LOREAL18H",3800,2850,1450,"product"
"LOREAL18X",3800,2850,1450,"product"
"LOREAL17H",1750,1700,350,"product"
"G4566401",675,675,715,"product"
"ZCN13143",3900,750,2400,"product"
"ZCN13146",2500,2240,850,"product"
"ZCN13147",10,10,10,"product"
"ZCN13148",10,10,10,"product"
"ZCN13149",10,10,10,"product"
"ZCN13150",10,10,10,"product"
"ZCN13151",10,10,10,"product"
"ZCN13152",10,10,10,"product"
"ZCN13153",10,10,10,"product"
"ZCN13154",10,10,10,"product"
"ZCN13155",10,10,10,"product"
"ZCN13156",10,10,10,"product"
"ZCN13157",10,10,10,"product"
"ZCN13138",10,10,10,"product"
"ZCN13139",10,10,10,"product"
"ZCN13140",10,10,10,"product"
"ZCN13141",10,10,10,"product"
"ZCN13142",3250,400,1600,"product"
"ZCN13158",10,10,10,"product"
"ZCN13159",540,330,1100,"product"
"ZCN13060",4700,4650,10,"product"
"ZCN13183",540,540,1960,"product"
"ZCN13173",755,755,315,"product"
"ZCN13187",350,350,1470,"product"
"ZCN13185",910,910,1080,"product"
"ZCN13181",564,564,1845,"product"
"ZCN13172",198,212,1125,"product"
"ZCN13184",519,384,1580,"product"
"ZCN13179",460,460,1702,"product"
"ZCN13178",95,95,1508,"product"
"ZCN13175",280,280,1600,"product"
"ZCN13182",50,650,900,"product"
"ZCN13177",305,305,1230,"product"
"ZCN13174",755,755,315,"product"
"ZCN13176",305,305,1230,"product"
"ZCN13186",450,450,1650,"product"
"ZCN13171",730,733,230,"product"
"ZCN13180",460,460,1702,"product"
"ZCN13122",3200,1600,350,"product"
"ZCN13135",2700,1800,750,"product"
"ZCN13136",2700,1800,10,"product"
"ZCN13137",2050,1850,10,"product"
"ZCN13160",3910,2310,480,"product"
"ZCN13161",4160,2650,10,"product"
"ZCN13162",4070,2570,780,"product"
"ZCN13163",4120,2800,10,"product"
"ZCN13164",3300,2400,800,"product"
"G4750100",800,800,215,"product"
"G4750300",800,800,215,"product"
"G4750400",800,800,215,"product"
"ZCN13165",10,10,10,"product"
"ZCN13166",3930,2410,790,"product"
"ZCN13167",10,10,10,"product"
"ZCN13168",2400,1550,10,"product"
"ZCN13169",3100,1720,10,"product"
"G4750200",800,800,215,"product"
"ZCN13189",250,160,720,"product"
"ZCN13190",460,460,380,"product"
"ZCN13191",250,160,720,"product"
"ZCN13192",160,250,860,"product"
"ZCN13193",5950,2050,3950,"product"
"G4574102",550,550,550,"product"
"G4581001",460,460,1702,"product"
"ZCN11626",10,10,10,"product"
"ZCN11627",10,10,10,"product"
"ZCN11628",10,10,10,"product"
"ZCN11629",10,10,10,"product"
"ZCN11666",10,10,10,"product"
"ZCN11668",10,10,10,"product"
"ZCN11733",10,10,10,"product"
"ZCN12022",10,10,10,"product"
"ZCN13188",2700,2550,5,"product"
"ZCN13203",10,10,10,"product"
"ZCN13204",10,10,10,"product"
"ZCN13205",10,10,10,"product"
"ZCN13206",10,10,10,"product"
"ZCN13207",10,10,10,"product"
"ZCN13208",10,10,10,"product"
"ZCN13209",10,10,10,"product"
"ZCN13210",10,10,10,"product"
"ZCN13211",10,10,10,"product"
"ZCN13213",10,10,10,"product"
"ZCN13214",10,10,10,"product"
"ZCN13215",10,10,10,"product"
"ZCN13216",10,10,10,"product"
"ZCN13217",10,10,10,"product"
"ZCN13218",10,10,10,"product"
"ZCN13219",10,10,10,"product"
"G4623600",380,380,1630,"product"
"G4691300",675,675,715,"product"
"G4691400",675,675,750,"product"
"G4691500",690,690,650,"product"
"G4691600",460,460,380,"product"
"G4691700",40,650,650,"product"
"G4700100",40,650,650,"product"
"G4700200",298,595,750,"product"
"G4766300",704,704,2430,"product"
"ZCN13195",1940,1330,600,"product"
"ZCN13196",1680,1600,650,"product"
"ZCN13197",2650,2250,860,"box"
"ZCN13198",3300,2400,850,"box"
"ZCN13199",1900,1900,10,"product"
"ZCN13200",2710,2500,30,"product"
"ZCN13201",3500,2680,40,"bag"
"ZCN13202",1400,1000,10,"product"
"ZCN13220",2700,2200,750,"product"
"ZCN13221",2730,2200,700,"product"
"ZCN13222",2700,2200,600,"product"
"ZCN13223",1950,1620,700,"product"
"ZCN13224",2550,2200,700,"product"
"ZCN13225",2300,2200,550,"product"
"ZCN13226",2350,2200,700,"product"
"ZCN13231",1750,1650,750,"product"
"ZCN13234",1420,1230,10,"product"
"ZCN13235",2250,1400,10,"product"
"ZCN13236",2460,2050,1300,"product"
"ZCN13237",10600,9400,60,"product"
"ZCN13238",5300,2550,300,"product"
"ZCN13241",10,10,10,"product"
"ZCN13242",1750,1650,720,"product"
"ZCN13246",2550,2190,690,"product"
"ZCN13247",10,10,10,"product"
"ZCN13248",704,704,2430,"product"
"ZCN13249",2700,2200,700,"product"
"ZCN13250",2700,2200,700,"product"
"ZCN13251",2700,2200,710,"product"
"ZCN13252",1950,1640,700,"product"
"ZCN13253",2300,2200,570,"product"
"ZCN13254",2350,720,2200,"product"
"ZCN13255",10,10,10,"product"
"ZCN13256",1250,1000,10,"product"
"ZCN13279",10,10,10,"product"
"ZCN13280",10,10,10,"product"
"ZCN13281",10,10,10,"product"
"ZCN13282",10,10,10,"product"
"ZCN13283",10,10,10,"product"
"ZCN13284",10,10,10,"product"
"ZCN13285",10,10,10,"product"
"ZCN13286",10,10,10,"product"
"ZCN13287",10,10,10,"product"
"ZCN13288",300,400,1580,"product"
"ZCN13194",1200,900,20,"product"
"ZCN13289",1000,30,1250,"product"
"ZCN13290",10,10,10,"product"
"ZCN13291",10,10,10,"product"
"ZCN13292",10,10,10,"product"
"ZCN13293",10,10,10,"product"
"ZCN13294",10,10,10,"product"
"ZCN13299",10,10,10,"product"
"ZCN13300",60,1620,1520,"product"
"G4581102",350,350,1250,"product"
"G4712900",285,405,1210,"product"
"G4713000",285,405,1210,"product"
"G4753100",500,500,550,"product"
"G4753200",160,250,860,"product"
"ZCN12586",2000,1700,10,"product"
"ZCN12587",4000,2500,30,"product"
"ZCN13295",2700,2550,50,"product"
"ZCN13296",2000,1000,10,"product"
"ZCN13297",2100,900,20,"product"
"ZCN13298",2550,2200,700,"product"
"ZCN13301",10,10,10,"product"
"ZCN13302",10,10,10,"product"
"ZCN13303",10,10,10,"product"
"ZCN13313",10,10,10,"product"
"ZCN13318",1620,60,1520,"product"
"ZCN13319",10,10,10,"product"
"ZCN13320",10,10,10,"product"
"ZCN13321",10,10,10,"product"
"ZCN13322",10,10,10,"product"
"ZCN13323",2500,2200,710,"product"
"ZCN13324",10,10,10,"product"
"ZCN13325",10,10,10,"product"
"ZCN13326",10,10,10,"product"
"ZCN13327",10,10,10,"product"
"ZCN13328",10,10,10,"product"
"ZCN13329",10,10,10,"product"
"ZCN13330",10,10,10,"product"
"ZCN13331",10,10,10,"product"
"ZCN13332",10,10,10,"product"
"ZCN13333",10,10,10,"product"
"ZCN13334",10,10,10,"product"
"ZCN13335",10,10,10,"product"
"ZCN13336",10,10,10,"product"
"ZCN13337",10,10,10,"product"
"ZCN13338",10,10,10,"product"
"ZCN13339",10,10,10,"product"
"ZCN13340",10,10,10,"product"
"ZCN13341",10,10,10,"product"
"ZCN13342",10,10,10,"product"
"ZCN13343",10,10,10,"product"
"ZCN13344",10,10,10,"product"
"ZCN13345",10,10,10,"product"
"ZCN13346",10,10,10,"product"
"ZCN13356",1840,730,2500,"product"
"ZCN13359",704,704,2430,"product"
"ZCN13360",10,10,10,"product"
"ZCN13361",5200,3500,2800,"product"
"ZCN13362",1150,320,2010,"product"
"ZCN13363",1160,310,2000,"product"
"ZCN13364",2000,1900,800,"product"
"ZCN13365",1800,750,1880,"product"
"ZCN13366",180,180,1020,"product"
"ZCN13367",10,10,10,"product"
"ZCN13368",10,10,10,"product"
"ZCN13369",10,10,10,"product"
"ZCN13370",10,10,10,"product"
"ZCN13371",480,335,1260,"product"
"ZCN13372",870,150,1180,"product"
"ZCN13373",2120,830,1750,"product"
"ZCN13374",10,10,10,"product"
"ZCN13375",10,10,10,"product"
"ZCN13383",4050,800,2360,"product"
"ZCN13384",10,10,10,"product"
"ZCN13385",10,10,10,"product"
"ZCN13386",10,10,10,"product"
"ZCN13387",10,10,10,"product"
"ZCN13388",10,10,10,"product"
"ZCN13389",10,10,10,"product"
"ZCN13395",460,370,1307,"product"
"ZCN13399",465,465,1715,"product"
"ZCN13400",620,310,1870,"product"
"ZCN13401",620,310,1870,"product"
"ZCN13402",800,800,1800,"product"
"ZCN13403",3400,720,720,"product"
"ZCN13408",3280,800,2380,"product"
"ZCN13409",800,800,960,"product"
"ZCN13410",280,280,1600,"product"
"ZCN13411",280,280,1600,"product"
"ZCN13412",280,280,1600,"product"
"ZCN13413",2750,650,2350,"product"
"ZCN13414",2750,650,2350,"product"
"ZCN12583",5300,1150,10,"product"
"ZCN12584",4350,4350,20,"product"
"ZCN12585",3950,2100,20,"product"
"ZCN13263",3650,3300,10,"product"
"ZCN13265",3650,3350,50,"product"
"ZCN13304",10,10,10,"product"
"ZCN13314",2100,4720,10,"product"
"ZCN13315",2980,1620,350,"product"
"ZCN13316",10,10,10,"product"
"ZCN13317",9750,9650,20,"product"
"ZCN13347",2000,1150,10,"product"
"ZCN13348",2000,1150,300,"product"
"ZCN13349",2000,1150,10,"product"
"ZCN13350",2000,1200,300,"product"
"ZCN13351",1300,1000,10,"product"
"ZCN13352",4200,3300,20,"product"
"ZCN13353",3280,2380,860,"product"
"ZCN13355",4050,2350,800,"product"
"ZCN13357",2500,2500,800,"product"
"ZCN13358",2200,2200,800,"product"
"ZCN13376",1700,1600,670,"product"
"ZCN13377",2510,2230,850,"product"
"ZCN13379",1680,1600,650,"product"
"ZCN13378",1900,1900,10,"product"
"ZCN13380",2710,2550,10,"product"
"ZCN13382",1900,1900,10,"product"
"ZCN13390",1500,1300,700,"product"
"ZCN13391",1500,1200,1400,"product"
"ZCN13392",1750,950,80,"product"
"ZCN13393",1550,1150,600,"product"
"ZCN13394",2300,1500,1300,"product"
"ZCN13396",3200,2350,650,"product"
"ZCN13397",3000,2600,3200,"product"
"ZCN13398",3000,2600,3200,"product"
"ZCN13416",1800,720,2230,"product"
"ZCN13417",300,1650,1710,"product"
"ZCN13418",1650,300,1710,"product"
"ZCN13420",460,460,1702,"product"
"ZCN13421",490,490,1810,"product"
"ZCN13422",700,700,700,"product"
"ZCN13423",700,700,700,"product"
"ZCN13424",460,460,1702,"product"
"ZCN13425",460,460,1702,"product"
"ZCN13426",620,310,1870,"product"
"ZCN13427",1650,660,1550,"product"
"ZCN13428",5950,3950,2050,"product"
"ZCN13430",2200,2000,600,"product"
"ZCN13431",285,405,1210,"product"
"ZCN13432",405,285,1210,"product"
"ZCN13433",1616,163,680,"product"
"ZCN13434",180,180,1020,"product"
"ZCN13435",180,180,1020,"product"
"ZCN13436",180,180,1020,"product"
"ZCN13437",180,180,1020,"product"
"ZCN13438",180,180,1020,"product"
"ZCN13439",180,180,1020,"product"
"ZCN13440",180,180,1020,"product"
"ZCN13441",180,180,1020,"product"
"ZCN13442",180,180,1020,"product"
"ZCN13443",180,180,1020,"product"
"ZCN13444",180,180,1020,"product"
"ZCN13445",253,253,795,"product"
"ZCN13446",800,800,215,"product"
"ZCN13447",800,800,215,"product"
"ZCN13448",800,800,215,"product"
"ZCN13449",1420,700,2500,"product"
"ZCN13450",10,10,10,"product"
"ZCN13451",10,10,10,"product"
"ZCN13452",10,10,10,"product"
"ZCN13453",10,10,10,"product"
"ZCN13454",10,10,10,"product"
"ZCN13455",10,10,10,"product"
"ZCN13456",10,10,10,"product"
"ZCN13457",1370,700,2190,"product"
"ZCN13459",704,704,2430,"product"
"ZCN13460",10,10,10,"product"
"ZCN13465",10,10,10,"product"
"ZCN13466",10,10,10,"product"
"ZCN13467",10,10,10,"product"
"ZCN13468",10,10,10,"product"
"ZCN13469",10,10,10,"product"
"ZCN13470",10,10,10,"product"
"ZCN13471",10,10,10,"product"
"ZCN13472",10,10,10,"product"
"ZCN13473",10,10,10,"product"
"ZCN13474",10,10,10,"product"
"ZCN13475",10,10,10,"product"
"ZCN13476",10,10,10,"product"
"ZCN13477",10,10,10,"product"
"ZCN13478",10,10,10,"product"
"ZCN13479",10,10,10,"product"
"ZCN13480",10,10,10,"product"
"ZCN13481",10,10,10,"product"
"ZCN13482",10,10,10,"product"
"ZCN13483",10,10,10,"product"
"ZCN13484",1950,680,2700,"product"
"ZCN13485",10,10,10,"product"
"ZCN13486",1950,680,2700,"product"
"ZCN13488",1800,580,2230,"product"
"ZCN13490",1400,700,2200,"product"
"ZCN13491",2200,800,2200,"product"
"ZCN13492",1800,580,2230,"product"
"ZCN13493",2700,600,2250,"product"
"ZCN13494",1650,930,2300,"product"
"ZCN13495",1650,920,2300,"product"
"ZCN13496",2700,600,2250,"product"
"ZCN13497",1900,700,2180,"product"
"ZCN13498",1650,930,2300,"product"
"ZCN13499",2120,700,2110,"product"
"ZCN13500",2130,700,2120,"product"
"ZCN13257",4000,2600,50,"product"
"ZCN13258",4000,2600,20,"product"
"ZCN13259",3000,2350,20,"product"
"ZCN13260",3000,2350,50,"product"
"ZCN13261",3250,3000,30,"product"
"ZCN13262",3250,3000,40,"product"
"ZCN13270",5300,550,10,"product"
"ZCN13271",3750,2250,20,"product"
"ZCN13272",3550,2600,20,"product"
"ZCN13273",4550,2100,20,"product"
"ZCN13274",3500,2800,20,"product"
"ZCN13275",4000,2500,20,"product"
"ZCN13276",4550,1900,20,"product"
"ZCN13277",4000,2500,20,"product"
"ZCN13278",3600,2800,70,"product"
"ZCN13306",4200,2550,50,"product"
"ZCN13307",4200,2550,40,"product"
"ZCN13308",4200,2550,50,"product"
"G3681505",160,250,860,"product"
"G3841304",40,650,650,"product"
"G4163203",190,280,1100,"product"
"G4479701",325,325,1255,"product"
"G4479801",160,250,860,"product"
"G4499501",350,350,1470,"product"
"G4499601",325,325,1255,"product"
"G4665401",190,280,1100,"product"
"ZCN13501",10,10,10,"product"
"ZCN13502",10,10,10,"product"
"ZCN13503",10,10,10,"product"
"ZCN13504",350,350,1250,"product"
"ZCN13505",253,253,795,"product"
"ZCN13506",253,253,795,"product"
"ZCN13507",10,10,10,"product"
"ZCN13508",10,10,10,"product"
"ZCN13509",10,10,10,"product"
"ZCN13510",10,10,10,"product"
"ZCN13511",10,10,10,"product"
"ZCN13512",600,300,1000,"product"
"ZCN13513",1160,320,2000,"product"
"ZCN13514",10,10,10,"product"
"ZCN13515",10,10,10,"product"
"ZCN13516",10,10,10,"product"
"ZCN13517",10,10,10,"product"
"ZCN13518",10,10,10,"product"
"ZCN13519",10,10,10,"product"
"ZCN13520",10,10,10,"product"
"ZCN13461",2000,1100,10,"product"
"ZCN13462",2000,1150,300,"product"
"ZCN13464",4500,3900,100,"product"
"ZCN13527",10,10,10,"product"
"ZCN13528",10,10,10,"product"
"ZCN13530",10,10,10,"product"
"ZCN13531",10,10,10,"product"
"ZCN13532",10,10,10,"product"
"ZCN13533",10,10,10,"product"
"ZCN13534",10,10,10,"product"
"ZCN13535",10,10,10,"product"
"ZCN13536",10,10,10,"product"
"ZCN13537",10,10,10,"product"
"ZCN13538",10,10,10,"product"
"ZCN13539",10,10,10,"product"
"ZCN13540",10,10,10,"product"
"ZCN13541",10,10,10,"product"
"ZCN13542",10,10,10,"product"
"ZCN13543",10,10,10,"product"
"ZCN13544",10,10,10,"product"
"ZCN13545",10,10,10,"product"
"ZCN13546",1430,290,1430,"product"
"ZCN13547",10,10,10,"product"
"ZCN13548",5980,3980,2770,"product"
"ZCN13549",10,10,10,"product"
"ZCN13550",10,10,10,"product"
"ZCN13551",10,10,10,"product"
"ZCN13552",10,10,10,"product"
"ZCN13553",10,10,10,"product"
"ZCN13554",10,10,10,"product"
"ZCN13555",10,10,10,"product"
"ZCN13556",10,10,10,"product"
"ZCN13561",700,700,700,"product"
"ZCN13562",280,190,1100,"product"
"ZCN13563",2000,1800,400,"product"
"ZCN13564",2000,1800,400,"product"
"ZCN13458",1510,1040,10,"product"
"ZCN13557",1300,1100,50,"product"
"ZCN13558",2200,1900,900,"box"
"ZCN13559",2500,2500,810,"box"
"ZCN13560",2230,2230,650,"box"
"ZCN13569",10,10,10,"product"
"ZCN13570",10,10,10,"product"
"ZCN13571",10,10,10,"product"
"ZCN13572",10,10,10,"product"
"ZCN13573",10,10,10,"product"
"ZCN13574",10,10,10,"product"
"ZCN13575",10,10,10,"product"
"ZCN13576",10,10,10,"product"
